5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,43,1,100,2846
01/10/2006 00:15,33,1,100,2846
01/10/2006 00:30,34,1,100,2846
01/10/2006 00:45,33,1,100,2846
01/10/2006 01:00,24,1,100,2846
01/10/2006 01:15,25,1,100,2846
01/10/2006 01:30,19,1,100,2846
01/10/2006 01:45,15,1,100,2846
01/10/2006 02:00,18,1,100,2846
01/10/2006 02:15,16,1,100,2846
01/10/2006 02:30,20,1,100,2846
01/10/2006 02:45,13,1,100,2846
01/10/2006 03:00,13,1,100,2846
01/10/2006 03:15,12,1,100,2846
01/10/2006 03:30,14,1,100,2846
01/10/2006 03:45,10,1,100,2846
01/10/2006 04:00,16,1,100,2846
01/10/2006 04:15,17,1,100,2846
01/10/2006 04:30,16,1,100,2846
01/10/2006 04:45,5,1,100,2846
01/10/2006 05:00,7,1,100,2846
01/10/2006 05:15,12,1,100,2846
01/10/2006 05:30,7,1,100,2846
01/10/2006 05:45,8,1,100,2846
01/10/2006 06:00,9,1,100,2846
01/10/2006 06:15,6,1,100,2846
01/10/2006 06:30,5,1,100,2846
01/10/2006 06:45,11,1,100,2846
01/10/2006 07:00,13,1,100,2846
01/10/2006 07:15,13,1,100,2846
01/10/2006 07:30,6,1,100,2846
01/10/2006 07:45,10,1,100,2846
01/10/2006 08:00,10,1,100,2846
01/10/2006 08:15,14,1,100,2846
01/10/2006 08:30,18,1,100,2846
01/10/2006 08:45,23,1,100,2846
01/10/2006 09:00,25,1,100,2846
01/10/2006 09:15,28,1,100,2846
01/10/2006 09:30,37,1,100,2846
01/10/2006 09:45,33,1,100,2846
01/10/2006 10:00,42,1,100,2846
01/10/2006 10:15,37,1,100,2846
01/10/2006 10:30,37,1,100,2846
01/10/2006 10:45,48,1,100,2846
01/10/2006 11:00,45,1,100,2846
01/10/2006 11:15,47,1,100,2846
01/10/2006 11:30,60,1,100,2846
01/10/2006 11:45,59,1,100,2846
01/10/2006 12:00,41,1,100,2846
01/10/2006 12:15,70,1,100,2846
01/10/2006 12:30,58,1,100,2846
01/10/2006 12:45,54,1,100,2846
01/10/2006 13:00,72,1,100,2846
01/10/2006 13:15,50,1,100,2846
01/10/2006 13:30,64,1,100,2846
01/10/2006 13:45,53,1,100,2846
01/10/2006 14:00,52,1,100,2846
01/10/2006 14:15,60,1,100,2846
01/10/2006 14:30,62,1,100,2846
01/10/2006 14:45,60,1,100,2846
01/10/2006 15:00,63,1,100,2846
01/10/2006 15:15,66,1,100,2846
01/10/2006 15:30,86,1,100,2846
01/10/2006 15:45,86,1,100,2846
01/10/2006 16:00,52,1,100,2846
01/10/2006 16:15,82,1,100,2846
01/10/2006 16:30,67,1,100,2846
01/10/2006 16:45,82,1,100,2846
01/10/2006 17:00,79,1,100,2846
01/10/2006 17:15,96,1,100,2846
01/10/2006 17:30,78,1,100,2846
01/10/2006 17:45,65,1,100,2846
01/10/2006 18:00,82,1,100,2846
01/10/2006 18:15,70,1,100,2846
01/10/2006 18:30,63,1,100,2846
01/10/2006 18:45,66,1,100,2846
01/10/2006 19:00,49,1,100,2846
01/10/2006 19:15,72,1,100,2846
01/10/2006 19:30,65,1,100,2846
01/10/2006 19:45,50,1,100,2846
01/10/2006 20:00,30,1,100,2846
01/10/2006 20:15,48,1,100,2846
01/10/2006 20:30,33,1,100,2846
01/10/2006 20:45,36,1,100,2846
01/10/2006 21:00,47,1,100,2846
01/10/2006 21:15,46,1,100,2846
01/10/2006 21:30,43,1,100,2846
01/10/2006 21:45,46,1,100,2846
01/10/2006 22:00,33,1,100,2846
01/10/2006 22:15,26,1,100,2846
01/10/2006 22:30,28,1,100,2846
01/10/2006 22:45,23,1,100,2846
01/10/2006 23:00,15,1,100,2846
01/10/2006 23:15,18,1,100,2846
01/10/2006 23:30,22,1,100,2846
01/10/2006 23:45,15,1,100,2846
02/10/2006 00:00,16,1,100,2846
02/10/2006 00:15,9,1,100,2846
02/10/2006 00:30,14,1,100,2846
02/10/2006 00:45,9,1,100,2846
02/10/2006 01:00,7,1,100,2846
02/10/2006 01:15,4,1,100,2846
02/10/2006 01:30,5,1,100,2846
02/10/2006 01:45,8,1,100,2846
02/10/2006 02:00,4,1,100,2846
02/10/2006 02:15,2,1,100,2846
02/10/2006 02:30,7,1,100,2846
02/10/2006 02:45,1,1,100,2846
02/10/2006 03:00,4,1,100,2846
02/10/2006 03:15,3,1,100,2846
02/10/2006 03:30,3,1,100,2846
02/10/2006 03:45,4,1,100,2846
02/10/2006 04:00,4,1,100,2846
02/10/2006 04:15,5,1,100,2846
02/10/2006 04:30,1,1,100,2846
02/10/2006 04:45,2,1,100,2846
02/10/2006 05:00,2,1,100,2846
02/10/2006 05:15,2,1,100,2846
02/10/2006 05:30,3,1,100,2846
02/10/2006 05:45,12,1,100,2846
02/10/2006 06:00,12,1,100,2846
02/10/2006 06:15,9,1,100,2846
02/10/2006 06:30,27,1,100,2846
02/10/2006 06:45,21,1,100,2846
02/10/2006 07:00,42,1,100,2846
02/10/2006 07:15,37,1,100,2846
02/10/2006 07:30,36,1,100,2846
02/10/2006 07:45,54,1,100,2846
02/10/2006 08:00,53,1,100,2846
