5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,61,1,100,2825
01/10/2006 00:15,83,1,100,2825
01/10/2006 00:30,55,1,100,2825
01/10/2006 00:45,46,1,100,2825
01/10/2006 01:00,60,1,100,2825
01/10/2006 01:15,48,1,100,2825
01/10/2006 01:30,35,1,100,2825
01/10/2006 01:45,28,1,100,2825
01/10/2006 02:00,17,1,100,2825
01/10/2006 02:15,25,1,100,2825
01/10/2006 02:30,18,1,100,2825
01/10/2006 02:45,19,1,100,2825
01/10/2006 03:00,25,1,100,2825
01/10/2006 03:15,13,1,100,2825
01/10/2006 03:30,17,1,100,2825
01/10/2006 03:45,15,1,100,2825
01/10/2006 04:00,18,1,100,2825
01/10/2006 04:15,9,1,100,2825
01/10/2006 04:30,9,1,100,2825
01/10/2006 04:45,10,1,100,2825
01/10/2006 05:00,27,1,100,2825
01/10/2006 05:15,17,1,100,2825
01/10/2006 05:30,17,1,100,2825
01/10/2006 05:45,23,1,100,2825
01/10/2006 06:00,26,1,100,2825
01/10/2006 06:15,34,1,100,2825
01/10/2006 06:30,52,1,100,2825
01/10/2006 06:45,31,1,100,2825
01/10/2006 07:00,34,1,100,2825
01/10/2006 07:15,36,1,100,2825
01/10/2006 07:30,53,1,100,2825
01/10/2006 07:45,59,1,100,2825
01/10/2006 08:00,58,1,100,2825
01/10/2006 08:15,86,1,100,2825
01/10/2006 08:30,80,1,100,2825
01/10/2006 08:45,100,1,100,2825
01/10/2006 09:00,114,1,100,2825
01/10/2006 09:15,120,1,100,2825
01/10/2006 09:30,135,1,100,2825
01/10/2006 09:45,145,1,100,2825
01/10/2006 10:00,163,1,100,2825
01/10/2006 10:15,167,1,100,2825
01/10/2006 10:30,150,1,100,2825
01/10/2006 10:45,141,1,100,2825
01/10/2006 11:00,166,1,100,2825
01/10/2006 11:15,158,1,100,2825
01/10/2006 11:30,171,1,100,2825
01/10/2006 11:45,195,1,100,2825
01/10/2006 12:00,188,1,100,2825
01/10/2006 12:15,185,1,100,2825
01/10/2006 12:30,219,1,100,2825
01/10/2006 12:45,223,1,100,2825
01/10/2006 13:00,201,1,100,2825
01/10/2006 13:15,181,1,100,2825
01/10/2006 13:30,195,1,100,2825
01/10/2006 13:45,210,1,100,2825
01/10/2006 14:00,208,1,100,2825
01/10/2006 14:15,170,1,100,2825
01/10/2006 14:30,203,1,100,2825
01/10/2006 14:45,166,1,100,2825
01/10/2006 15:00,182,1,100,2825
01/10/2006 15:15,176,1,100,2825
01/10/2006 15:30,180,1,100,2825
01/10/2006 15:45,212,1,100,2825
01/10/2006 16:00,200,1,100,2825
01/10/2006 16:15,203,1,100,2825
01/10/2006 16:30,194,1,100,2825
01/10/2006 16:45,219,1,100,2825
01/10/2006 17:00,219,1,100,2825
01/10/2006 17:15,240,1,100,2825
01/10/2006 17:30,218,1,100,2825
01/10/2006 17:45,206,1,100,2825
01/10/2006 18:00,164,1,100,2825
01/10/2006 18:15,159,1,100,2825
01/10/2006 18:30,184,1,100,2825
01/10/2006 18:45,142,1,100,2825
01/10/2006 19:00,128,1,100,2825
01/10/2006 19:15,103,1,100,2825
01/10/2006 19:30,98,1,100,2825
01/10/2006 19:45,93,1,100,2825
01/10/2006 20:00,107,1,100,2825
01/10/2006 20:15,92,1,100,2825
01/10/2006 20:30,90,1,100,2825
01/10/2006 20:45,68,1,100,2825
01/10/2006 21:00,91,1,100,2825
01/10/2006 21:15,130,1,100,2825
01/10/2006 21:30,139,1,100,2825
01/10/2006 21:45,94,1,100,2825
01/10/2006 22:00,103,1,100,2825
01/10/2006 22:15,74,1,100,2825
01/10/2006 22:30,52,1,100,2825
01/10/2006 22:45,54,1,100,2825
01/10/2006 23:00,44,1,100,2825
01/10/2006 23:15,44,1,100,2825
01/10/2006 23:30,25,1,100,2825
01/10/2006 23:45,34,1,100,2825
02/10/2006 00:00,33,1,100,2825
02/10/2006 00:15,31,1,100,2825
02/10/2006 00:30,19,1,100,2825
02/10/2006 00:45,11,1,100,2825
02/10/2006 01:00,8,1,100,2825
02/10/2006 01:15,13,1,100,2825
02/10/2006 01:30,10,1,100,2825
02/10/2006 01:45,8,1,100,2825
02/10/2006 02:00,9,1,100,2825
02/10/2006 02:15,11,1,100,2825
02/10/2006 02:30,6,1,100,2825
02/10/2006 02:45,9,1,100,2825
02/10/2006 03:00,7,1,100,2825
02/10/2006 03:15,7,1,100,2825
02/10/2006 03:30,6,1,100,2825
02/10/2006 03:45,5,1,100,2825
02/10/2006 04:00,4,1,100,2825
02/10/2006 04:15,9,1,100,2825
02/10/2006 04:30,12,1,100,2825
02/10/2006 04:45,13,1,100,2825
02/10/2006 05:00,14,1,100,2825
02/10/2006 05:15,19,1,100,2825
02/10/2006 05:30,25,1,100,2825
02/10/2006 05:45,32,1,100,2825
02/10/2006 06:00,58,1,100,2825
02/10/2006 06:15,77,1,100,2825
02/10/2006 06:30,128,1,100,2825
02/10/2006 06:45,138,1,100,2825
02/10/2006 07:00,179,1,100,2825
02/10/2006 07:15,257,1,100,2825
02/10/2006 07:30,312,1,100,2825
02/10/2006 07:45,360,1,100,2825
02/10/2006 08:00,346,1,100,2825
02/10/2006 08:15,410,1,100,2825
02/10/2006 08:30,394,1,100,2825
02/10/2006 08:45,341,1,100,2825
02/10/2006 09:00,263,1,100,2825
02/10/2006 09:15,228,1,100,2825
02/10/2006 09:30,210,1,100,2825
02/10/2006 09:45,166,1,100,2825
02/10/2006 10:00,167,1,100,2825
02/10/2006 10:15,187,1,100,2825
02/10/2006 10:30,201,1,100,2825
02/10/2006 10:45,173,1,100,2825
02/10/2006 11:00,156,1,100,2825
02/10/2006 11:15,188,1,100,2825
02/10/2006 11:30,157,1,100,2825
02/10/2006 11:45,168,1,100,2825
02/10/2006 12:00,188,1,100,2825
02/10/2006 12:15,166,1,100,2825
02/10/2006 12:30,173,1,100,2825
02/10/2006 12:45,153,1,100,2825
02/10/2006 13:00,195,1,100,2825
02/10/2006 13:15,195,1,100,2825
02/10/2006 13:30,176,1,100,2825
02/10/2006 13:45,168,1,100,2825
02/10/2006 14:00,187,1,100,2825
02/10/2006 14:15,191,1,100,2825
02/10/2006 14:30,223,1,100,2825
02/10/2006 14:45,217,1,100,2825
02/10/2006 15:00,219,1,100,2825
02/10/2006 15:15,240,1,100,2825
02/10/2006 15:30,249,1,100,2825
02/10/2006 15:45,263,1,100,2825
02/10/2006 16:00,282,1,100,2825
02/10/2006 16:15,278,1,100,2825
02/10/2006 16:30,264,1,100,2825
02/10/2006 16:45,297,1,100,2825
02/10/2006 17:00,277,1,100,2825
02/10/2006 17:15,338,1,100,2825
02/10/2006 17:30,332,1,100,2825
02/10/2006 17:45,322,1,100,2825
02/10/2006 18:00,304,1,100,2825
02/10/2006 18:15,270,1,100,2825
02/10/2006 18:30,240,1,100,2825
02/10/2006 18:45,224,1,100,2825
02/10/2006 19:00,168,1,100,2825
02/10/2006 19:15,169,1,100,2825
02/10/2006 19:30,146,1,100,2825
02/10/2006 19:45,99,1,100,2825
02/10/2006 20:00,112,1,100,2825
02/10/2006 20:15,88,1,100,2825
02/10/2006 20:30,90,1,100,2825
02/10/2006 20:45,101,1,100,2825
02/10/2006 21:00,109,1,100,2825
02/10/2006 21:15,116,1,100,2825
02/10/2006 21:30,97,1,100,2825
02/10/2006 21:45,84,1,100,2825
02/10/2006 22:00,94,1,100,2825
02/10/2006 22:15,94,1,100,2825
02/10/2006 22:30,75,1,100,2825
02/10/2006 22:45,49,1,100,2825
02/10/2006 23:00,55,1,100,2825
02/10/2006 23:15,35,1,100,2825
02/10/2006 23:30,35,1,100,2825
02/10/2006 23:45,19,1,100,2825
03/10/2006 00:00,19,1,100,2825
03/10/2006 00:15,12,1,100,2825
03/10/2006 00:30,20,1,100,2825
03/10/2006 00:45,12,1,100,2825
03/10/2006 01:00,5,1,100,2825
03/10/2006 01:15,7,1,100,2825
03/10/2006 01:30,10,1,100,2825
03/10/2006 01:45,5,1,100,2825
03/10/2006 02:00,7,1,100,2825
03/10/2006 02:15,7,1,100,2825
03/10/2006 02:30,6,1,100,2825
03/10/2006 02:45,11,1,100,2825
03/10/2006 03:00,3,1,100,2825
03/10/2006 03:15,5,1,100,2825
03/10/2006 03:30,4,1,100,2825
03/10/2006 03:45,3,1,100,2825
